acc_ref,veh_ref,cas_ref,cas_class,cas_sex,cas_age,cas_severe,ped_locn,ped_mvmnt,ped_dirn,pupil_cas,seat_belt,car_pssngr,psv_pssngr,school,postcode,dtp_proj,pol_la_pro,text_id,cas_type,address,Distance to Accident
239310,1,2,Vehicle or pillion passenger,Male,53,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,1,,,0,Car Passenger,unset,No Postcode Info.
239410,1,1,Vehicle or pillion passenger,Female,13,Slight,Unknown,Unknown,\,Pupil on journey to/from school,Not car or van,Not car passenger,Standing passenger,,EH47BA,,,0,Bus/coach Passenger,unset,No Postcode Info.
240610,2,1,Vehicle or pillion passenger,Female,33,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH74DS,,,0,Car Passenger,unset,No Postcode Info.
241110,1,1,Driver or Rider,Female,45,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH152RG,,,0,Car Driver,unset,No Postcode Info.
241110,2,2,Driver or Rider,Female,24,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,ML92EW,,,0,Car Driver,unset,No Postcode Info.
241110,3,3,Driver or Rider,Male,21,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH375PY,,,0,Car Driver,unset,23.25 km
247210,2,1,Driver or Rider,Male,40,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH75PN,,,0,Motorcyclist Driver,unset,No Postcode Info.
248010,3,1,Driver or Rider,Male,42,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH52JL,,,0,Ped Cyclist Driver,unset,No Postcode Info.
248110,2,1,Driver or Rider,Male,53,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,TD12HZ,,,0,Car Driver,unset,No Postcode Info.
248110,2,2,Vehicle or pillion passenger,Female,75,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH224FB,,,0,Car Passenger,unset,No Postcode Info.
248310,2,1,Driver or Rider,Male,39,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH288RH,,,0,Car Driver,unset,0.7128 km
248310,2,2,Vehicle or pillion passenger,Female,37,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH288RH,,,0,Car Passenger,unset,0.7128 km
249110,1,1,Vehicle or pillion passenger,Male,16,Serious,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH164UQ,,,0,Car Passenger,unset,0.3659 km
250810,1,1,Pedestrian,Male,60,Slight,In centre of carriageway not on refuge or central island,Walking along back to traffic,Unknown,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH42NN,,,0,Pedestrian,unset,No Postcode Info.
251010,1,1,Driver or Rider,Male,20,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH481DA,,,0,Car Driver,unset,23.87 km
251810,1,1,Vehicle or pillion passenger,Male,79,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Boarding,,EH106QP,,,0,Bus/coach Passenger,unset,No Postcode Info.
251910,1,1,Pedestrian,Female,47,Slight,On footway or verge,Unknown,Pedestrian sta,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH68HN,,,0,Pedestrian,unset,No Postcode Info.
252410,1,1,Vehicle or pillion passenger,Male,26,Fatal,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,SO404ZG,,,0,Other,unset,No Postcode Info.
252710,1,1,Pedestrian,Male,21,Slight,In carriageway not crossing,In carriageway stationary-not crossing (standing or playing),Pedestrian sta,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,1,,,0,Pedestrian,unset,No Postcode Info.
253010,1,1,Vehicle or pillion passenger,Female,56,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Standing passenger,,EH142BJ,,,0,Bus/coach Passenger,unset,1.878 km
253210,1,1,Driver or Rider,Male,30,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,KY48NP,,,0,Car Driver,unset,No Postcode Info.
253210,2,2,Driver or Rider,Male,42,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,KY85RF,,,0,Car Driver,unset,No Postcode Info.
255210,2,1,Pedestrian,Male,32,Slight,In carriageway not crossing,In carriageway stationary-not crossing (standing or playing)-masked by parked or stationary vehicle,Pedestrian sta,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH142QP,,,0,Pedestrian,unset,4.195 km
255910,2,1,Vehicle or pillion passenger,Male,40,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH143BY,,,0,Car Passenger,unset,0.08077 km
257610,1,1,Driver or Rider,Male,48,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH76JE,,,0,Car Driver,unset,No Postcode Info.
260710,1,1,Pedestrian,Female,36,Slight,In carriageway crossing elsewhere,Crossing from drivers nearside,N,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH75TT,,,0,Pedestrian,unset,No Postcode Info.
263110,2,2,Driver or Rider,Female,49,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH114RY,,,0,Car Driver,unset,0.4560 km
263110,3,1,Driver or Rider,Male,44,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH113TH,,,0,Car Driver,unset,0.5975 km
263210,1,1,Driver or Rider,Male,43,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH177SL,,,0,Ped Cyclist Driver,unset,No Postcode Info.
263610,1,1,Driver or Rider,Male,16,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH76PB,,,0,Motorcyclist Driver,unset,No Postcode Info.
264810,2,1,Driver or Rider,Male,28,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH89JR,,,0,Ped Cyclist Driver,unset,No Postcode Info.
264910,1,1,Driver or Rider,Male,16,Serious,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH164RZ,,,0,Motorcyclist Driver,unset,0.7929 km
265010,1,1,Vehicle or pillion passenger,Female,61,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Sitting passenger,,EH104HG,,,0,Bus/coach Passenger,unset,12.67 km
265310,2,1,Driver or Rider,Male,40,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH113UR,,,0,Taxi Driver,unset,1.777 km
265310,2,2,Vehicle or pillion passenger,Female,30,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,EH68FH,,,0,Taxi Passenger,unset,No Postcode Info.
265310,2,3,Vehicle or pillion passenger,Female,27,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,EH43AQ,,,0,Taxi Passenger,unset,No Postcode Info.
265510,1,1,Driver or Rider,Male,37,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH65BS,,,0,Car Driver,unset,No Postcode Info.
265610,2,1,Driver or Rider,Female,25,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH125BX,,,0,Ped Cyclist Driver,unset,1.533 km
266910,1,1,Vehicle or pillion passenger,Female,14,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Alighting,,EH178UA,,,0,Bus/coach Passenger,unset,No Postcode Info.
267210,1,1,Pedestrian,Female,10,Slight,"In carriageway, crossing on pedestrian facility",Crossing from drivers nearside,S,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH88DP,,,0,Pedestrian,unset,No Postcode Info.
267210,1,2,Pedestrian,Female,10,Slight,"In carriageway, crossing on pedestrian facility",Crossing from drivers nearside,S,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH39JD,,,0,Pedestrian,unset,No Postcode Info.
269310,2,1,Driver or Rider,Male,59,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH44TT,,,0,Ped Cyclist Driver,unset,No Postcode Info.
269510,1,1,Vehicle or pillion passenger,Female,83,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Alighting,,EH88JD,,,0,Bus/coach Passenger,unset,No Postcode Info.
270110,1,1,Pedestrian,Male,72,Slight,In carriageway crossing elsewhere,Crossing from drivers offside,N,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH152LY,,,0,Pedestrian,unset,No Postcode Info.
270210,2,1,Driver or Rider,Male,48,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH128UD,,,0,Ped Cyclist Driver,unset,2.292 km
272010,2,1,Driver or Rider,Female,24,Serious,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH65EZ,,,0,Ped Cyclist Driver,unset,No Postcode Info.
273110,1,1,Driver or Rider,Male,29,Serious,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH38AF,,,0,Ped Cyclist Driver,unset,No Postcode Info.
273810,2,1,Driver or Rider,Female,44,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH152JH,,,0,Car Driver,unset,1.561 km
273910,1,1,Driver or Rider,Male,15,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH51JS,,,0,Motorcyclist Driver,unset,No Postcode Info.
274310,1,1,Driver or Rider,Female,24,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH225NY,,,0,Motorcyclist Driver,unset,19.20 km
274910,3,1,Driver or Rider,Male,28,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH221QQ,,,0,Car Driver,unset,6.527 km
275910,2,1,Driver or Rider,Male,49,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH76TN,,,0,Ped Cyclist Driver,unset,No Postcode Info.
276010,1,1,Vehicle or pillion passenger,Female,49,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Standing passenger,,EH113JE,,,0,Bus/coach Passenger,unset,6.609 km
276110,1,1,Driver or Rider,Male,22,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH288ST,,,0,Car Driver,unset,1.612 km
276810,2,1,Driver or Rider,Male,46,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH139DQ,,,0,Motorcyclist Driver,unset,1.420 km
279010,2,1,Driver or Rider,Male,41,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH126NN,,,0,Motorcyclist Driver,unset,6.289 km
279110,2,1,Driver or Rider,Male,38,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH74PX,,,0,Motorcyclist Driver,unset,No Postcode Info.
280010,1,1,Vehicle or pillion passenger,Female,74,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,EH139ES,,,0,Taxi Passenger,unset,1.826 km
280910,2,1,Driver or Rider,Male,55,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH68JU,,,0,Car Driver,unset,No Postcode Info.
281710,2,1,Driver or Rider,Female,38,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH125LL,,,0,Car Driver,unset,No Postcode Info.
281810,2,1,Driver or Rider,Male,22,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH11QX,,,0,Ped Cyclist Driver,unset,0.2224 km
282210,1,1,Vehicle or pillion passenger,Female,45,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Alighting,,EH139DD,,,0,Bus/coach Passenger,unset,1.347 km
284710,1,1,Vehicle or pillion passenger,Male,25,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,BT679HN,,,0,Car Passenger,unset,No Postcode Info.
284710,1,2,Vehicle or pillion passenger,Male,28,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH64BZ,,,0,Car Passenger,unset,No Postcode Info.
285310,2,1,Vehicle or pillion passenger,Female,50,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH546RB,,,0,Car Passenger,unset,16.41 km
287510,1,1,Pedestrian,Male,6,Slight,"In carriageway, crossing on pedestrian facility",Crossing from drivers nearside,N,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH113TS,,,0,Pedestrian,unset,0.5379 km
288010,1,1,Pedestrian,Male,41,Slight,In carriageway not crossing,In carriageway stationary-not crossing (standing or playing),Pedestrian sta,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH128YB,,,0,Pedestrian,unset,3.419 km
288110,1,1,Driver or Rider,Male,19,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH166PG,,,0,Car Driver,unset,11.17 km
288110,1,2,Vehicle or pillion passenger,Female,18,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH147DT,,,0,Car Passenger,unset,1.497 km
288110,1,3,Vehicle or pillion passenger,Female,21,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,EH178JG,,,0,Car Passenger,unset,12.14 km
288410,2,1,Driver or Rider,Female,37,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,1,,,0,Ped Cyclist Driver,unset,No Postcode Info.
289410,2,1,Driver or Rider,Male,69,Serious,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH526BP,,,0,Motorcyclist Driver,unset,21.22 km
290210,1,1,Vehicle or pillion passenger,Female,82,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Standing passenger,,1,,,0,Bus/coach Passenger,unset,No Postcode Info.
290710,2,1,Driver or Rider,Female,52,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH113BT,,,0,Car Driver,unset,0.2719 km
290710,2,2,Vehicle or pillion passenger,Male,60,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH113BT,,,0,Car Passenger,unset,0.2719 km
290910,2,1,Driver or Rider,Female,38,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH105AG,,,0,Ped Cyclist Driver,unset,6.614 km
291010,1,1,Pedestrian,Female,15,Slight,In carriageway crossing elsewhere,Crossing from drivers nearside-masked by parked or stationary vehicle,S,Pupil on journey to/from school,Not car or van,Not car passenger,Not a psv passenger,,EH68JY,,,0,Pedestrian,unset,No Postcode Info.
291010,1,2,Driver or Rider,Female,31,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH459BW,,,0,Car Driver,unset,No Postcode Info.
291110,1,1,Driver or Rider,Male,66,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH46HS,,,0,Car Driver,unset,No Postcode Info.
291110,2,2,Driver or Rider,Male,51,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH403DB,,,0,Car Driver,unset,36.02 km
292710,1,1,Vehicle or pillion passenger,Male,44,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Sitting passenger,,EH177DE,,,0,Bus/coach Passenger,unset,2.652 km
294110,2,1,Driver or Rider,Male,25,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,1,,,0,Car Driver,unset,No Postcode Info.
294710,1,1,Vehicle or pillion passenger,Female,36,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Boarding,,EH39JF,,,0,Bus/coach Passenger,unset,No Postcode Info.
295110,1,1,Vehicle or pillion passenger,Male,24,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,EH112EB,,,0,Taxi Passenger,unset,2.832 km
295810,2,1,Driver or Rider,Male,18,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH127SA,,,0,Car Driver,unset,2.064 km
297710,1,1,Pedestrian,Male,15,Slight,"In carriageway, crossing on pedestrian facility",Crossing from drivers nearside,E,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,1,,,0,Pedestrian,unset,No Postcode Info.
298710,1,1,Vehicle or pillion passenger,Male,56,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Sitting passenger,,EH164SZ,,,0,Bus/coach Passenger,unset,5.235 km
299210,2,1,Driver or Rider,Male,28,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH166NE,,,0,Car Driver,unset,10.33 km
299310,2,1,Vehicle or pillion passenger,Female,21,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH74QS,,,0,Car Passenger,unset,No Postcode Info.
299410,2,1,Vehicle or pillion passenger,Male,61,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Alighting,,ML68DE,,,0,Bus/coach Passenger,unset,No Postcode Info.
300010,2,1,Driver or Rider,Male,20,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH51GL,,,0,Ped Cyclist Driver,unset,No Postcode Info.
300210,1,1,Pedestrian,Female,15,Slight,In carriageway crossing elsewhere,Crossing from drivers nearside-masked by parked or stationary vehicle,S,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH142SH,,,0,Pedestrian,unset,9.458 km
302310,1,1,Vehicle or pillion passenger,Female,58,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Standing passenger,,EH152BB,,,0,Bus/coach Passenger,unset,0.2686 km
303010,1,1,Driver or Rider,Female,59,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH113HX,,,0,Car Driver,unset,3.075 km
303510,1,1,Driver or Rider,Male,64,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH234TJ,,,0,Car Driver,unset,No Postcode Info.
303610,2,1,Driver or Rider,Male,45,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH67EQ,,,0,Ped Cyclist Driver,unset,No Postcode Info.
303910,1,1,Pedestrian,Female,18,Slight,In carriageway crossing elsewhere within 50 metres of pedestrian crossing,Crossing from drivers nearside-masked by parked or stationary vehicle,W,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,1,,,0,Pedestrian,unset,No Postcode Info.
304810,2,1,Driver or Rider,Male,37,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH111BR,,,0,Motorcyclist Driver,unset,1.979 km
305110,1,1,Pedestrian,Male,13,Slight,In carriageway crossing elsewhere,Crossing from drivers nearside,E,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH45NF,,,0,Pedestrian,unset,No Postcode Info.
307810,2,1,Driver or Rider,Male,38,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH142QE,,,0,Car Driver,unset,3.406 km
308710,2,1,Driver or Rider,Male,36,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH42AL,,,0,Ped Cyclist Driver,unset,No Postcode Info.
309610,2,1,Driver or Rider,Female,31,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH111BQ,,,0,Car Driver,unset,No Postcode Info.
309710,1,1,Pedestrian,Female,60,Serious,In carriageway not crossing,In carriageway stationary-not crossing (standing or playing),Pedestrian sta,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH41HU,,,0,Pedestrian,unset,No Postcode Info.
312210,2,1,Driver or Rider,Male,30,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH459LJ,,,0,Ped Cyclist Driver,unset,No Postcode Info.
313610,2,1,Driver or Rider,Female,32,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH104QL,,,0,Ped Cyclist Driver,unset,2.186 km
314010,1,1,Driver or Rider,Male,25,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH112HS,,,0,LGV Driver,unset,1.498 km
314210,2,1,Driver or Rider,Male,30,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH142PL,,,0,Car Driver,unset,0.9224 km
314510,2,1,Vehicle or pillion passenger,Female,25,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,EH68JY,,,0,Car Passenger,unset,No Postcode Info.
314510,2,2,Vehicle or pillion passenger,Female,6,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,EH68JY,,,0,Car Passenger,unset,No Postcode Info.
316710,2,1,Driver or Rider,Male,31,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH74AQ,,,0,Motorcyclist Driver,unset,No Postcode Info.
317910,2,1,Driver or Rider,Male,60,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH35BR,,,0,Ped Cyclist Driver,unset,No Postcode Info.
318210,1,1,Driver or Rider,Female,25,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH92ER,,,0,Car Driver,unset,No Postcode Info.
318210,2,2,Vehicle or pillion passenger,Male,34,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH92JG,,,0,Car Passenger,unset,No Postcode Info.
318310,1,1,Driver or Rider,Male,42,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH47RW,,,0,Ped Cyclist Driver,unset,No Postcode Info.
318410,2,1,Driver or Rider,Male,35,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH42JX,,,0,Car Driver,unset,No Postcode Info.
318610,1,1,Driver or Rider,Male,46,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH288RG,,,0,Car Driver,unset,2.255 km
318610,1,2,Vehicle or pillion passenger,Male,36,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH549JL,,,0,Car Passenger,unset,No Postcode Info.
318810,1,1,Vehicle or pillion passenger,Female,59,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Sitting passenger,,1,,,0,Bus/coach Passenger,unset,No Postcode Info.
319810,1,1,Pedestrian,Female,92,Slight,Unknown,Unknown,Unknown,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH105HA,,,0,Pedestrian,unset,0.2045 km
320010,2,1,Driver or Rider,Male,-9,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,1,,,0,LGV Driver,unset,No Postcode Info.
320010,2,2,Vehicle or pillion passenger,Male,-9,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH38DY,,,0,LGV Passenger,unset,No Postcode Info.
320510,1,3,Driver or Rider,Female,51,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,KY113JG,,,0,Car Driver,unset,No Postcode Info.
320510,3,1,Vehicle or pillion passenger,Male,24,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Rear car seat passenger,Not a psv passenger,,EH91DA,,,0,Car Passenger,unset,No Postcode Info.
320510,3,2,Vehicle or pillion passenger,Male,24,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,EH152BA,,,0,Car Passenger,unset,6.151 km
320510,3,4,Driver or Rider,Male,25,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,IV024GU,,,0,Car Driver,unset,No Postcode Info.
320610,2,1,Driver or Rider,Male,33,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH44RA,,,0,LGV Driver,unset,No Postcode Info.
322710,2,1,Driver or Rider,Male,61,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH477RA,,,0,LGV Driver,unset,No Postcode Info.
323510,1,1,Pedestrian,Female,9,Slight,In carriageway crossing elsewhere,Crossing from drivers offside,W,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH143AQ,,,0,Pedestrian,unset,0.2816 km
323610,2,1,Driver or Rider,Male,29,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH221JE,,,0,Ped Cyclist Driver,unset,3.580 km
323910,2,1,Driver or Rider,Male,49,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH105PQ,,,0,Ped Cyclist Driver,unset,3.008 km
324610,1,1,Driver or Rider,Male,41,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH111SF,,,0,Motorcyclist Driver,unset,0.6031 km
324810,2,1,Driver or Rider,Male,47,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,ML68WE,,,0,Car Driver,unset,No Postcode Info.
324810,2,2,Vehicle or pillion passenger,Female,44,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Front seat car passenger,Not a psv passenger,,ML68WE,,,0,Car Passenger,unset,No Postcode Info.
325210,2,1,Driver or Rider,Male,28,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH91AW,,,0,Ped Cyclist Driver,unset,No Postcode Info.
325810,1,1,Driver or Rider,Male,44,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH145BH,,,0,Ped Cyclist Driver,unset,0.2378 km
326110,2,1,Driver or Rider,Female,32,Slight,Unknown,Unknown,\,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,EH166GF,,,0,Car Driver,unset,No Postcode Info.
328610,1,1,Pedestrian,Male,49,Slight,In carriageway crossing elsewhere,Crossing from drivers nearside,E,Not a school pupil,Not car or van,Not car passenger,Not a psv passenger,,1,,,0,Pedestrian,unset,No Postcode Info.
